id;name
8482;Löhsten
8483;Löllbach
8484;Löningen
8485;Löpten
8486;Löptin
8487;Lörrach
8488;Lörzweiler
8489;Lösnich
8490;Lösten
8491;Lötzbeuren
8492;Löwenberg
8493;Löwenbruch
8494;Löwenstedt
8495;Löwenstein
8496;Löwitz
8497;Lößnitz
8498;Lübars
8499;Lübbecke
8500;Lübben
8501;Lübbenau
8502;Lübbendorf
8503;Lübberstedt
8504;Lübberstorf
8505;Lübbow
8506;Lübeck
8507;Lübesse
8508;Lüblow
8509;Lübnitz
8510;Lübow
8511;Lübs
8512;Lübschützer Teiche
8513;Lübstorf
8514;Lübtheen
8515;Lübz
8516;Lübzin-Rosenow
8517;Lübzow
8518;Lübzow Ausbau
8519;Lüchfeld
8520;Lüchow
8521;Lüchtoft
8522;Lückenburg
8523;Lückstedt
8524;Lüdelsen
8525;Lüdendorf
8526;Lüdenscheid
8527;Lüder
8528;Lüderitz
8529;Lüdersburg
8530;Lüdersdorf
8531;Lüdersfeld
8532;Lüdershagen
8533;Lüdinghausen
8534;Lüerdissen
8535;Lügde
8536;Lühburg
8537;Lühmannsdorf
8538;Lühnsdorf
8539;Lühsdorf
8540;Lülsfeld
8541;Lünebach
8542;Lüneburg
8543;Lünen
8544;Lüningshagen
8545;Lünne
8546;Lünow
8547;Lürschau
8548;Lüsse
8549;Lüssow
8550;Lütau
8551;Lütetsburg
8552;Lütjenburg
8553;Lütjenheide
8554;Lütjenholm
8555;Lütjensee
8556;Lütjenwestedt
8557;Lütow
8558;Lüttchendorf
8559;Lütte
8560;Lüttenhagen
8561;Lüttenmark
8562;Lüttewitz b Döbeln
8563;Lüttgenrode
8564;Lüttholm
8565;Lüttow
8566;Lütz
8567;Lützelbach
8568;Lützelsoon
8569;Lützen
8570;Lützkampen
8571;Lützlow
8572;Lützow
8573;Maasbüll
8574;Maasdorf
8575;Maasen
8576;Maasholm
8577;Machern
8578;Machtemesmühle
8579;Macken
8580;Mackenbach
8581;Mackenrode
8582;Mackenrodt
8583;Madreut
8584;Magdala
8585;Magdeburg
8586;Magdeburgerforth
8587;Magstadt
8588;Mahdel
8589;Mahlberg
8590;Mahlenzien
8591;Mahlitz
8592;Mahlow
8593;Mahlsdorf
8594;Mahlstetten
8595;Mahlwinkel
8596;Mahndorf
8597;Maierhof
8598;Maierhöfen
8599;Maiermund
8600;Maihingen
8601;Maihof
8602;Maikammer
8603;Mailham
8604;Mainaschaff
8605;Mainbernheim
8606;Mainburg
8607;Mainhardt
8608;Mainhausen
8609;Mainleus
8610;Mainstockheim
8611;Maintal
8612;Mainz
8613;Mainz-Kastel
8614;Mainz-Kostheim
8615;Mairing
8616;Mais
8617;Maisach
8618;Maisborn
8619;Maitenbeth
8620;Maitzborn
8621;Makenhof
8622;Malberg
8623;Malbergweich
8624;Malborn
8625;Malchin
8626;Malching
8627;Malchow
8628;Malente
8629;Malgersdorf
8630;Malitschkendorf
8631;Malk
8632;Malleichen
8633;Mallentin
8634;Mallersdorf-Pfaffenberg
8635;Mallin
8636;Malliß
8637;Mallnow
8638;Malsburg-Marzell
8639;Malsch
8640;Malschwitz
8641;Malse
8642;Malsfeld
8643;Malter
8644;Malterdingen
8645;Malterhausen
8646;Maltitz
8647;Malz
8648;Malzow
8649;Mamerow
8650;Mammelzen
8651;Mammendorf
8652;Mamming
8653;Manching
8654;Mandel
8655;Mandelbachtal
8656;Mandelshagen
8657;Mandern
8658;Manderscheid
8659;Manebach
8660;Mangelsdorf
8661;Manhagen
8662;Manker
8663;Mankmoos
8664;Mankmuß
8665;Mannebach
8666;Mannhausen
8667;Mannheim
8668;Mannstedt
8669;Mannweiler-Cölln
8670;Manschnow
8671;Mansfeld
8672;Mantel
8673;Manubach
8674;Marbach
8675;Marburg
8676;March
8677;Margarethenthal
8678;Margetshöchheim
8679;Marggraffshof
8680;Maria Laach
8681;Maria Martental
8682;Mariaposching
8683;Marienberg
8684;Marienborn
8685;Marieney
8686;Marienfeld
8687;Marienfels
8688;Mariengrund
8689;Marienhafe
8690;Marienhagen
8691;Marienhausen
8692;Marienheide
8693;Marienhof
8694;Marienmünster
8695;Marienrachdorf
8696;Marienstatt
8697;Marienstedt
8698;Mariental
8699;Marienthal
8700;Marienwalde
8701;Marienwerder
8702;Marihn
8703;Maring-Noviand
8704;Marisfeld
8705;Markau
8706;Markdorf
8707;Marke
8708;Markee
8709;Markendorf
8710;Markersbach
8711;Markersdorf
8712;Markertsgrün
8713;Markgrafpieske
8714;Markgröningen
8715;Markkleeberg
8716;Marklkofen
8717;Marklohe
8718;Markneukirchen
8719;Markranstädt
8720;Markritz
8721;Marksuhl
8722;Markt Berolzheim
8723;Markt Bibart
8724;Markt Einersheim
8725;Markt Erlbach
8726;Markt Indersdorf
8727;Markt Nordheim
8728;Markt Rettenbach
8729;Markt Schwaben
8730;Markt Taschendorf
8731;Markt Wald
8732;Marktbergel
8733;Marktbreit
8734;Marktgraitz
8735;Marktgölitz
8736;Marktheidenfeld
8737;Marktl
8738;Marktleugast
8739;Marktleuthen
8740;Marktoberdorf
8741;Marktoffingen
8742;Marktredwitz
8743;Marktrodach
8744;Marktschellenberg
8745;Marktschorgast
8746;Marktsteft
8747;Marktzeuln
8748;Markvippach
8749;Markwerben
8750;Marl
8751;Marloffstein
8752;Marlow
8753;Marne
8754;Marnerdeich
8755;Marnheim
8756;Marnitz
8757;Maroldsweisach
8758;Marolterode
8759;Maroth
8760;Marpingen
8761;Marquardt
8762;Marquartstein
8763;Marquede
8764;Marsberg
8765;Marschacht
8766;Marsow
8767;Martensdorf
8768;Martensrade
8769;Martfeld
8770;Marth
8771;Martinroda
8772;Martinsheim
8773;Martinshöhe
8774;Martinskirchen
8775;Martinsrieth
8776;Martinstein
8777;Marwitz
8778;Marxdorf
8779;Marxen
8780;Marxheim
8781;Marxzell
8782;Marzahna
8783;Marzahne
8784;Marzauermühle
8785;Marzhausen
8786;Marzling
8787;Masburg
8788;Maschenhorst
8789;Maselheim
8790;Massen
8791;Massenbachhausen
8792;Massenhausen
8793;Masserberg
8794;Massing
8795;Massow
8796;Mastershausen
8797;Masthorn
8798;Matersen
8799;Matgendorf
8800;Mattendorf
8801;Mattstedt
8802;Matzenbach
8803;Matzerath
8804;Matzlow-Garwitz
8805;Maua
8806;Mauchenheim
8807;Mauden
8808;Mauderode
8809;Mauel
8810;Mauer
8811;Mauern
8812;Mauerreuten
8813;Mauerstetten
8814;Maulbeerwalde
8815;Maulbronn
8816;Maulburg
8817;Mauschbach
8818;Mauth
8819;Mauthaus
8820;Mautitz
8821;Maxberg
8822;Maxdorf
8823;Maxhütte-Haidhof
8824;Maxsain
8825;Mayen
8826;Mayschoß
8827;Maßbach
8828;Maßlow
8829;Maßweiler
8830;Mechau
8831;Mechelgrün
8832;Mechelroda
8833;Mechelsdorf
8834;Mechernich
8835;Mechow
8836;Mechtersen
8837;Mechterstädt
8838;Meckel
8839;Meckenbach
8840;Meckenbeuren
8841;Meckenheim
8842;Meckesheim
8843;Mecklinge
8844;Medard
8845;Meddersheim
8846;Meddewade
8847;Medebach
8848;Medelby
8849;Medewitz
8850;Medewitzerhütten
8851;Medlingen
8852;Medow
8853;Meeder
8854;Meerane
8855;Meerbeck
8856;Meerbusch
8857;Meerfeld
8858;Meersburg
8859;Meesiger
8860;Meetzen
8861;Meezen
8862;Megesheim
8863;Meggerdorf
8864;Mehlbach
8865;Mehlbek
8866;Mehlingen
8867;Mehlmeisel
8868;Mehlsdorf
8869;Mehltheuer
8870;Mehmels
8871;Mehmke
8872;Mehna
8873;Mehren
8874;Mehring
8875;Mehringen
8876;Mehrow
8877;Mehrstedt
8878;Mehrstetten
8879;Meichow
8880;Meiersberg
8881;Meierstorf
8882;Meilbrück
8883;Meilendorf
8884;Meilitz
8885;Meinborn
8886;Meine
8887;Meinersen
8888;Meinerzhagen
8889;Meineweh
8890;Meinhard
8891;Meinheim
8892;Meiningen
8893;Meinsdorf
8894;Meisburg
8895;Meisdorf
8896;Meisenheim
8897;Meitingen
8898;Meitzendorf
8899;Meißen
8900;Meißenheim
8901;Meißner
8902;Melbeck
8903;Melchhof
8904;Melchow
8905;Meldorf
8906;Melkof
8907;Melle
8908;Mellen
8909;Mellenbach-Glasbach
8910;Mellensee
8911;Mellenthin
8912;Mellin
8913;Mellingen
8914;Mellinghausen
8915;Mellnitz
8916;Mellnsdorf
8917;Mellrichstadt
8918;Melpers
8919;Melsbach
8920;Melsdorf
8921;Melsungen
8922;Meltewitz
8923;Melusinental
8924;Melz
8925;Memleben
8926;Memmelsdorf
8927;Memmingen
8928;Memmingerberg
8929;Menden
8930;Mendhausen
8931;Mendig
8932;Mengelrode
8933;Mengen
8934;Mengerschied
8935;Mengersgereuth-Hämmern
8936;Mengerskirchen
8937;Mengkofen
8938;Menglers
8939;Menkin
8940;Menningen
8941;Menslage
8942;Menteroda
8943;Mentin
8944;Menz
8945;Menzendorf
8946;Meppen
8947;Merbelsrod
8948;Merching
8949;Merchweiler
8950;Merdingen
8951;Merenberg
8952;Mering
8953;Merkelbach
8954;Merkendorf
8955;Merkers
8956;Merkeshausen
8957;Merklingen
8958;Merlscheid
8959;Mermuth
8960;Merschbach
8961;Merseburg
8962;Mertendorf
8963;Mertesdorf
8964;Mertesheim
8965;Mertingen
8966;Mertloch
8967;Merxheim
8968;Merxleben
8969;Merz
8970;Merzalben
8971;Merzdorf
8972;Merzen
8973;Merzenich
8974;Merzhausen
8975;Merzien
8976;Merzig
8977;Merzkirchen
8978;Merzweiler
8979;Meschede
8980;Meschendorf
8981;Meschendorf Zeltplatz
8982;Mescherin
8983;Meseberg
8984;Mesekenhagen
8985;Mesekow
8986;Mesendorf
8987;Mesenich
8988;Mespelbrunn
8989;Messel
8990;Messenkamp
8991;Messerich
8992;Messersbacherhof
8993;Messingen
8994;Mestlin
8995;Metebach
8996;Metelen
8997;Metelsdorf
8998;Metschow
8999;Metten
9000;Mettendorf
9001;Mettenheim
9002;Metterich
9003;Mettingen
9004;Mettlach
9005;Mettmann
9006;Mettweiler
9007;Metzels
9008;Metzenhausen
9009;Metzingen
9010;Meudt
9011;Meura
9012;Meuro
9013;Meuschau
9014;Meusebach
9015;Meusegast
9016;Meuselbach-Schwarzmühle
9017;Meuselwitz
9018;Meuspath
9019;Mewegen
9020;Meyenburg
9021;Meyn
9022;Meßdorf
9023;Meßdunk
9024;Meßkirch
9025;Meßstetten
9026;Michaelsdorf
9027;Michelau
9028;Michelbach
9029;Michelbach an der Bilz
9030;Michelbacher Mühle
9031;Michelfeld
9032;Michelhölzle
9033;Micheln
9034;Michelsdorf
9035;Michelsneukirchen
9036;Michelstadt
9037;Michendorf
9038;Mickhausen
9039;Middelhagen
9040;Midlum
9041;Miehlen
9042;Miekenhagen
9043;Mielberg
9044;Miele
9045;Mielkendorf
9046;Miellen
9047;Miersdorfer Werder
9048;Miesbach
9049;Miesitz
9050;Mieste
9051;Miesterhorst
9052;Mieswarz
9053;Mietingen
9054;Mihla
9055;Milbitz b Rottenbach
9056;Milbitz b Teichel
9057;Milda
9058;Mildenau
9059;Mildenberg
9060;Mildenitz
9061;Mildstedt
9062;Mildterhof
9063;Millienhagen
9064;Milmersdorf
9065;Milow
9066;Miltach
9067;Miltenberg
9068;Miltern
9069;Miltzow
9070;Milz
9071;Milzau
9072;Mimbach
9073;Mindelheim
9074;Mindelstetten
9075;Minden
9076;Minderleinsmühle
9077;Minderlittgen
9078;Minfeld
9079;Minheim
9080;Minkwitz
9081;Mintraching
9082;Minzow
9083;Mirow
9084;Misselberg
9085;Misselwarden
9086;Missen
9087;Missen-Wilhams
9088;Mistelbach
9089;Mistelgau
9090;Mistorf
9091;Mittelbach
9092;Mittelbiberach
9093;Mittelbrunn
9094;Mitteleschenbach
9095;Mittelfischbach
9096;Mittelhausen
9097;Mittelherwigsdorf
9098;Mittelhof
9099;Mittelmühle
9100;Mittelndorf
9101;Mittelneufnach
9102;Mittelnkirchen
9103;Mittelpöllnitz
9104;Mittelreidenbach
9105;Mittelschieda
9106;Mittelschmalkalden
9107;Mittelsinn
9108;Mittelstenahe
9109;Mittelstetten
9110;Mittelstille
9111;Mittelstrimmig
9112;Mittelsömmern
9113;Mittenaar
9114;Mittenwald
9115;Mittenwalde
9116;Mitterfels
9117;Mittergars
9118;Mitterleiten
9119;Mitterskirchen
9120;Mitterstatt
9121;Mitterteich
9122;Mittweida
9123;Mittweide
9124;Mitwitz
9125;Mixdorf
9126;Mlode
9127;Mochau
9128;Mochow
9129;Mockrehna
9130;Modautal
9131;Modenbacherhof
9132;Moers
9133;Mogendorf
9134;Mohlsdorf
9135;Mohorn
9136;Mohrenmühle
9137;Mohrkirch
9138;Moidentin
9139;Moisall
9140;Moisburg
9141;Molau
9142;Molbergen
9143;Molchow
9144;Molfsee
9145;Molkenberg
9146;Mollenstorf
9147;Mollnitz
9148;Molmerswende
9149;Molsberg
9150;Molschleben
9151;Molsdorf
9152;Moltenow
9153;Moltkestein
9154;Moltow
9155;Moltzow
9156;Molzhain
9157;Mommenheim
9158;Monheim
9159;Monreal
9160;Monschau
9161;Monsheim
9162;Monstab
9163;Montabaur
9164;Montforterhof
9165;Monzelfeld
9166;Monzernheim
9167;Monzingen
9168;Moor
9169;Moordiek
9170;Moordorf
9171;Moorenweis
9172;Moorgrund
9173;Moorhusen
9174;Moormerland
9175;Moorrege
9176;Moorweg
9177;Moos
9178;Moosach
9179;Moosbach
9180;Moosburg
9181;Moosen
9182;Mooshäusl
9183;Moosinning
9184;Moosmühle
9185;Moospoint
9186;Moosthenning
9187;Moosweber
9188;Mooswiese
9189;Moraas
9190;Morbach
9191;Morest
9192;Morgenitz
9193;Morgenröthe-Rautenkranz
9194;Moringen
9195;Moritz
9196;Moritzburg
9197;Moritzheim
9198;Morl
9199;Morsbach
9200;Morscheid
9201;Morschen
9202;Morschheim
9203;Morshausen
9204;Morsleben
9205;Morsum
9206;Morungen
9207;Morxdorf
9208;Mosbach
9209;Mosbruch
9210;Moschheim
9211;Mose
9212;Moselkern
9213;Mossautal
9214;Motrich
9215;Motten
9216;Motterwitz
9217;Motzen
9218;Motzlar
9219;Moxa
9220;Moßbach
9221;Much
9222;Mucheln
9223;Muchelndorf
9224;Muchow
9225;Muckwar
9226;Mudau
9227;Mudenbach
9228;Mudersbach
9229;Mudershausen
9230;Muggensturm
9231;Muggerkuhl
9232;Muhr
9233;Mulda
9234;Muldenstein
9235;Mulfingen
9236;Mulsum
9237;Mundelsheim
9238;Munderkingen
9239;Mundhardterhof
9240;Munkbrarup
9241;Munningen
9242;Munschwitz
9243;Munster
9244;Mupperg
9245;Murchin
9246;Murg
9247;Murnau
9248;Murr
9249;Murrhardt
9250;Muschau
9251;Muschwitz
9252;Mustin
9253;Musweiler
9254;Mutlangen
9255;Muttenhaus
9256;Mutterschied
9257;Mutterstadt
9258;Mutzschen
9259;Mutzschwitz
9260;Muxerath
9261;Mylau
9262;Mähren
9263;Mähring
9264;Märkisch Buchholz
9265;Märkisch Wilmersdorf
9266;Möbiskruge
9267;Möckern
9268;Möckers
9269;Möckmühl
9270;Mödingen
9271;Mögelin
9272;Mögglingen
9273;Möglenz
9274;Möglingen
9275;Möhlau
9276;Möhnesee
9277;Möhnsen
9278;Möhrenbach
9279;Möhrendorf
9280;Mölbis
9281;Möllenbeck
9282;Möllendorf
9283;Möllenhagen
9284;Möllensdorf
9285;Möllensee
9286;Möllern
9287;Mölln
9288;Mölschow
9289;Mölsheim
9290;Mömbris
9291;Mömlingen
9292;Mönchberg
9293;Mönchengladbach
9294;Mönchenholzhausen
9295;Mönchenhöfe
9296;Mönchhagen
9297;Mönchpfiffel-Nikolausrieth
9298;Mönchsdeggingen
9299;Mönchshof
9300;Mönchsroth
9301;Mönchweiler
9302;Mönchwinkel
9303;Mönkeberg
9304;Mönkebude
9305;Mönkhagen
9306;Mönkloh
9307;Mönsheim
9308;Möntenich
9309;Mörbach
9310;Mörel
9311;Mörfelden-Walldorf
9312;Möringen
9313;Mörlen
9314;Mörlenbach
9315;Mörnsheim
9316;Mörsbach
9317;Mörschbach
9318;Mörschied
9319;Mörsdorf
9320;Mörsfeld
9321;Mörstadt
9322;Mörtitz
9323;Mörz
9324;Möschwitz
9325;Möser
9326;Mössingen
9327;Mösthinsdorf
9328;Möthlitz
9329;Möthlow
9330;Möttingen
9331;Mötzing
9332;Mötzingen
9333;Mötzow
9334;Mözen
9335;Mücheln
9336;Mücka
9337;Mücke
9338;Mückeln
9339;Mückendorf
9340;Mückenfang
9341;Mückenhof
9342;Mückenmühle
9343;Müden
9344;Mügeln
9345;Müggendorf
9346;Müglitz
9347;Müglitztal
9348;Mühbrook
9349;Mühl Rosin
9350;Mühlacker
9351;Mühlanger
9352;Mühlau
9353;Mühlbeck
9354;Mühlberg
9355;Mühlbusch
9356;Mühldorf
9357;Mühlen Eichsen
9358;Mühlenbach
9359;Mühlenbarbek
9360;Mühlenbeck
9361;Mühlenrade
9362;Mühlenthal
9363;Mühlhausen
9364;Mühlhausen-Ehingen
9365;Mühlheim
9366;Mühlholz
9367;Mühlhölzle
9368;Mühlingen
9369;Mühlpfad
9370;Mühlpoint
9371;Mühlscheid
9372;Mühlstedt
9373;Mühltal
9374;Mühltroff
9375;Mühlwand
9376;Mülbach
9377;Mülheim
9378;Mülheim-Kärlich
9379;Müllenbach
9380;Müllheim
9381;Müllrose
9382;Mülsen
9383;Mülverstedt
9384;Münchberg
9385;Müncheberg
9386;Münchehofe
9387;Münchehofe Mark
9388;München
9389;München-Flughafen
9390;Münchenbernsdorf
9391;Münchengosserstädt
9392;Münchenlohra
9393;Münchenroda
9394;Münchhausen
9395;Münchhofe
9396;Münchsmünster
9397;Münchsteinach
9398;Münchwald
9399;Münchweiler
9400;Mündersbach
9401;Münk
9402;Münnerstadt
9403;Münsing
9404;Münsingen
9405;Münster
9406;Münster-Sarmsheim
9407;Münsterappel
9408;Münsterdorf
9409;Münsterhausen
9410;Münstermaifeld
9411;Münsterschwarzach Abtei
9412;Münstertal
9413;Münzenberg
9414;Mürlenbach
9415;Mürow
9416;Mürowsche Kavelheide
9417;Müsch
9418;Müschen
9419;Müschenbach
9420;Müsselmow
9421;Müssen
9422;Mützdorf
9423;Mützel
9424;Mützenich
9425;Mützlitz
9426;Nabburg
9427;Nachrodt-Wiblingwerde
9428;Nachterstedt
9429;Nachtsheim
9430;Nack
9431;Nackel
9432;Nackenheim
9433;Nackterhof
9434;Nadrensee
9435;Nagel
9436;Nagold
9437;Nagoldtal
9438;Nahe
9439;Nahmitz
9440;Nahrendorf
9441;Nahrstedt
9442;Nahwinden
9443;Naila
9444;Nakenstorf
9445;Nalbach
9446;Namborn
9447;Nandlstadt
9448;Nannhausen
9449;Nanzdietschweiler
9450;Narsdorf
9451;Naschendorf
9452;Nasingen
9453;Nassau
9454;Nasseböhla
9455;Nassenfels
9456;Nassenheide
9457;Nastätten
9458;Natendorf
9459;Nattenheim
9460;Nattheim
9461;Nauberg
9462;Naudin
9463;Nauen
9464;Nauendorf
9465;Naugarten
9466;Nauheim
9467;Naumburg
9468;Naundorf
9469;Naunheim
9470;Naunhof
9471;Nauort
9472;Naurath
9473;Nauroth
9474;Nausitz
9475;Nausiß
9476;Nausnitz
9477;Nauwalde
9478;Nazza
9479;Naßkamping
9480;Nebel
9481;Nebelin
9482;Nebelschütz
9483;Nebra
9484;Neckarbischofsheim
9485;Neckargemünd
9486;Neckargerach
9487;Neckarsteinach
9488;Neckarsulm
9489;Neckartailfingen
9490;Neckartenzlingen
9491;Neckarwestheim
9492;Neckarzimmern
9493;Neddemin
9494;Nedderhagen
9495;Nedlitz
9496;Neef
9497;Neehausen
9498;Neenstetten
9499;Neese
9500;Neese Ausbau
9501;Neetze
9502;Neetzka
9503;Neetzow
9504;Negenborn
9505;Negenharrie
9506;Negernbötel
9507;Nehlitz
9508;Nehms
9509;Nehmten
9510;Nehren
9511;Neichen
9512;Neidenbach
9513;Neidenberga
9514;Neidenfels
9515;Neidenstein
9516;Neidhardtsthal
9517;Neidhartshausen
9518;Neidhof
9519;Neidlingen
9520;Neindorf
9521;Neinstedt
9522;Neitersen
9523;Neißeaue
9524;Nellingen
9525;Nempitz
9526;Nemsdorf-Göhrendorf
9527;Nenndorf
9528;Nennhausen
9529;Nennslingen
9530;Nentershausen
9531;Neperstorf
9532;Neppermin
9533;Nepperwitz
9534;Nerchau
9535;Nerdin
9536;Nerdlen
9537;Nerenstetten
9538;Neresheim
9539;Neritz
9540;Nermsdorf
9541;Neroth
9542;Nersingen
9543;Nerzweiler
9544;Neschholz
9545;Neschow
9546;Neschwitz
9547;Nesow
9548;Nessa
9549;Nesselwang
9550;Netphen
9551;Nettelsee
9552;Nettemühle
9553;Nettersheim
9554;Nettetal
9555;Nettgau
9556;Netzbach
9557;Netzeband
9558;Netzen
9559;Netzow
9560;Netzschkau
9561;Neu Babst
9562;Neu Bartelshagen
9563;Neu Bleckede
9564;Neu Bochow
9565;Neu Boltenhagen
9566;Neu Darchau
9567;Neu Degtow
9568;Neu Dessau
9569;Neu Duvenstedt
9570;Neu Duvenstedt-Nord
9571;Neu Fahrland
9572;Neu Falkenrehde
9573;Neu Gaarz
9574;Neu Garge
9575;Neu Glienicke
9576;Neu Golm
9577;Neu Göhren
9578;Neu Gülze
9579;Neu Heinde
9580;Neu Hohenfelde
9581;Neu Hohenvier
9582;Neu Jabel
9583;Neu Kaliß
9584;Neu Karin
9585;Neu Kemnitz
9586;Neu Kosenow
9587;Neu Krüssow
9588;Neu Käbelich
9589;Neu Käterhagen
9590;Neu Königsaue
9591;Neu Lutterow
9592;Neu Lübbenau
9593;Neu Lüblow
9594;Neu Lübtheen
9595;Neu Mahlisch
9596;Neu Necheln
9597;Neu Pastin
9598;Neu Pennewitt
9599;Neu Pinnow
9600;Neu Plötzin
9601;Neu Poorstorf
9602;Neu Poserin
9603;Neu Premslin
9604;Neu Redlin
9605;Neu Rethwisch
9606;Neu Runstedt
9607;Neu Ruthenbeck
9608;Neu Saunstorf
9609;Neu Schlagsdorf
9610;Neu Schloen
9611;Neu Stieten
9612;Neu Thurow
9613;Neu Viecheln
9614;Neu Virneburg
9615;Neu Vitense
9616;Neu Weitendorf
9617;Neu Wendischthun
9618;Neu Woserin
9619;Neu Wulmstorf
9620;Neu Zachun
9621;Neu Zauche
9622;Neu Zittau
9623;Neu-Anspach
9624;Neu-Bamberg
9625;Neu-Diesburgerhof
9626;Neu-Eichenberg
9627;Neu-Isenburg
9628;Neu-Kentzlin
9629;Neu-Maschine
9630;Neu-Ulm
9631;Neu-Vehlefanz
9632;Neu-Ziddorf
9633;Neualbenreuth
9634;Neuasbach
9635;Neubarnim
9636;Neubau
9637;Neubensdorf
9638;Neuberend
9639;Neuberg
9640;Neubeuern
9641;Neubiberg
9642;Neubodenbach
9643;Neubrandenburg
9644;Neubraunshain
9645;Neubrunn
9646;Neubrück
9647;Neubukow
9648;Neubulach
9649;Neuburg
9650;Neuburg-Steinhausen
9651;Neuburxdorf
9652;Neubörger
9653;Neuching
9654;Neudeck
9655;Neudenau
9656;Neudietendorf
9657;Neudorf
9658;Neudorf-Bornstein
9659;Neudrossenfeld
9660;Neudörfchen
9661;Neue Mühle
9662;Neuehütte
9663;Neuehütten
9664;Neuekrug
9665;Neuenbau
9666;Neuenbeuthen
9667;Neuenbrook
9668;Neuenburg
9669;Neuenbürg
9670;Neuendeich
9671;Neuendettelsau
9672;Neuendorf
9673;Neuendorf A
9674;Neuendorf B
9675;Neuendorf Heide
9676;Neuendorf Hiddensee
9677;Neuendorf am Damm
9678;Neuendorf am See
9679;Neuendorf b Brück
9680;Neuendorf b Niemegk
9681;Neuendorf im Sande
9682;Neuengönna
9683;Neuengörs
9684;Neuenhagen
9685;Neuenhaus
9686;Neuenhofe
9687;Neuenkirchen
9688;Neuenkirchen-Vörden
9689;Neuenlübke
9690;Neuenmarkt
9691;Neuenrade
9692;Neuenrode
9693;Neuenrost
9694;Neuensalz
9695;Neuenstadt
9696;Neuenstein
9697;Neuental
9698;Neuenweg
9699;Neuerburg
9700;Neuerkirch
9701;Neuermark-Lübars
9702;Neuerstadt
9703;Neues Wiesenhaus
9704;Neufahrn
9705;Neufarn
9706;Neufeld
9707;Neufelderkoog
9708;Neufeldhof
9709;Neuferchau
9710;Neuffen
9711;Neufra
9712;Neufraunhofen
9713;Neugattersleben
9714;Neugernsdorf
9715;Neugersdorf
9716;Neuglobsow
9717;Neugrimnitz
9718;Neugüster
9719;Neuhardenberg
9720;Neuharlingersiel
9721;Neuhaus
9722;Neuhaus-Schierschnitz
9723;Neuhausen
9724;Neuheilenbach
9725;Neuheim
9726;Neuhemsbach
9727;Neuhof
9728;Neuhof b Zinna
9729;Neuhofen
9730;Neuholland
9731;Neuhäusel
9732;Neuhütten
9733;Neukalen
9734;Neukamperfehn
9735;Neukieritzsch
9736;Neukietz b Wriezen
9737;Neukirch
9738;Neukirchen
9739;Neukirchen-Adorf
9740;Neukirchen-Balbini
9741;Neukirchen-Vluyn
9742;Neukloster
9743;Neukyhna
9744;Neukünkendorf
9745;Neuküstrinchen
9746;Neulehe
9747;Neuleiningen
9748;Neuleiningen-Tal
9749;Neuler
9750;Neulewin
9751;Neulietzegöricke
9752;Neulingen
9753;Neulußheim
9754;Neulögow
9755;Neulöwenberg
9756;Neumagen-Dhron
9757;Neumark
9758;Neumarkt
9759;Neumarkt-Sankt Veit
9760;Neumolkenberg
9761;Neumädewitz
9762;Neumühle
9763;Neumühlen
9764;Neumünster
9765;Neunburg
9766;Neundorf
9767;Neunheilingen
9768;Neunhäuser
9769;Neunkhausen
9770;Neunkirchen
9771;Neunkirchen-Seelscheid
9772;Neupetershain
9773;Neuplatendorf
9774;Neupotz
9775;Neuradthal
9776;Neureetz
9777;Neureichenau
9778;Neuried
9779;Neurochlitz
9780;Neuruppin
9781;Neurüdnitz
9782;Neusalza-Spremberg
9783;Neuschlade
9784;Neuschollene
9785;Neuschoo
9786;Neuschönau
9787;Neuseegalendorf
9788;Neusitz
9789;Neusiß
9790;Neusorg
9791;Neuss
9792;Neustadt
9793;Neustadt-Glewe
9794;Neustetten
9795;Neustrelitz
9796;Neustädt
9797;Neusäß
9798;Neutraubling
9799;Neutrebbin
9800;Neutz-Lettewitz
9801;Neuwartensleben
9802;Neuwegersleben
9803;Neuweiler
9804;Neuwerben
9805;Neuwerder
9806;Neuwied
9807;Neuwittenbek
9808;Neuwoog
9809;Neuwustrow
9810;Neuwühren
9811;Neuzelle
9812;Neuötting
9813;Neverin
9814;Nevern
9815;Neversdorf
9816;Newel
9817;Nexdorf
9818;Ney
9819;Nichel
9820;Nickenich
9821;Nickritz
9822;Nidda
9823;Niddatal
9824;Nidderau
9825;Nideggen
9826;Niebede
9827;Niebel
9828;Niebelhorst
9829;Niebendorf
9830;Nieblum
9831;Nieby
9832;Niebüll
9833;Nieden
9834;Niedenstein
9835;Nieder Kostenz
9836;Nieder-Hilbersheim
9837;Nieder-Olm
9838;Nieder-Wiesen
9839;Niederahr
9840;Niederaichbach
9841;Niederalben
9842;Niederalteich
9843;Niederau
9844;Niederaula
9845;Niederbachheim
9846;Niederbergkirchen
9847;Niederbreitbach
9848;Niederbrombach
9849;Niederburg
9850;Niederböhmersdorf
9851;Niederbösa
9852;Niedercrinitz
9853;Niedercunnersdorf
9854;Niederdorf
9855;Niederdorfelden
9856;Niederdorla
9857;Niederdreisbach
9858;Niederdürenbach
9859;Niederelbert
9860;Niedererbach
9861;Niedereschach
9862;Niederfelde
9863;Niederfell
9864;Niederfinow
9865;Niederfischbach
9866;Niederfrohna
9867;Niederfüllbach
9868;Niedergebra
9869;Niedergeckler
9870;Niedergrunstedt
9871;Niedergörsdorf
